anio,entidad,poblacion,delito_semaforo,incidentes,incidentes_per_10000_hab
2020,Chiapas,5680195,Secuestros,13,0.22886538226240472
2020,Chiapas,5680195,Violación,460,8.098313526208168
2020,Chiapas,5680195,Violencia familiar,4474,78.76490155707683
2021,Chiapas,5750331,Extorsión,49,0.852124860290651
2021,Chiapas,5750331,Feminicidio,46,0.7999539504769377
2021,Chiapas,5750331,Homicidios,429,7.460440103361006
2021,Chiapas,5750331,Lesiones,676,11.755845011356737
2021,Chiapas,5750331,Narcomenudeo,1487,25.859380964330576
2021,Chiapas,5750331,Robo a casa,157,2.730277613584331
2021,Chiapas,5750331,Robo a negocio,221,3.8432570229435488
2021,Chiapas,5750331,Robo a vehículo,1486,25.841990661059338
2021,Chiapas,5750331,Secuestros,10,0.17390303271237778
2021,Chiapas,5750331,Violación,523,9.095128610857358
2021,Chiapas,5750331,Violencia familiar,3971,69.05689429008521
2022,Chiapas,5820789,Extorsión,29,0.49821424552582133
2022,Chiapas,5820789,Feminicidio,44,0.7559112690736599
2022,Chiapas,5820789,Homicidios,377,6.476785191835678
2022,Chiapas,5820789,Lesiones,782,13.43460482762732
2022,Chiapas,5820789,Narcomenudeo,1893,32.521364371737235
2022,Chiapas,5820789,Robo a casa,177,3.0408248778644955
2022,Chiapas,5820789,Robo a negocio,214,3.6764775359491644
2022,Chiapas,5820789,Robo a vehículo,1230,21.131155930922766
2022,Chiapas,5820789,Secuestros,11,0.18897781726841498
2022,Chiapas,5820789,Violación,394,6.768841818523228
2022,Chiapas,5820789,Violencia familiar,1776,30.51132758806409
2023,Chiapas,5904967,Extorsión,14,0.2370885391908202
2023,Chiapas,5904967,Feminicidio,27,0.45724218272515327
2023,Chiapas,5904967,Homicidios,411,6.9602421148162215
2023,Chiapas,5904967,Lesiones,972,16.460718578105517
2023,Chiapas,5904967,Narcomenudeo,349,5.9102785841140175
2023,Chiapas,5904967,Robo a casa,149,2.5232994528165866
2023,Chiapas,5904967,Robo a negocio,142,2.404755183221176
2023,Chiapas,5904967,Robo a vehículo,872,14.7672290124568
2023,Chiapas,5904967,Secuestros,13,0.22015364353433303
2023,Chiapas,5904967,Violación,263,4.4538775576561225
2023,Chiapas,5904967,Violencia familiar,877,14.851903490739238
2015,Chihuahua,3603659,Extorsión,11,0.30524530761650864
2015,Chihuahua,3603659,Feminicidio,0,0.0
2015,Chihuahua,3603659,Homicidios,945,26.22334688160006
2015,Chihuahua,3603659,Lesiones,3734,103.61690714909486
2015,Chihuahua,3603659,Narcomenudeo,3064,85.0246929579075
2015,Chihuahua,3603659,Robo a casa,3075,85.329938265524
2015,Chihuahua,3603659,Robo a negocio,2035,56.470381909054105
2015,Chihuahua,3603659,Robo a vehículo,4607,127.84228474447777
2015,Chihuahua,3603659,Secuestros,6,0.16649744051809565
2015,Chihuahua,3603659,Violación,694,19.258203953259727
2015,Chihuahua,3603659,Violencia familiar,12273,340.5705145797646
2016,Chihuahua,3639322,Extorsión,23,0.63198584791343
2016,Chihuahua,3639322,Feminicidio,0,0.0
2016,Chihuahua,3639322,Homicidios,1232,33.85245933171068
2016,Chihuahua,3639322,Lesiones,3394,93.25912903557311
2016,Chihuahua,3639322,Narcomenudeo,4791,131.64539988492362
2016,Chihuahua,3639322,Robo a casa,2816,77.377049901053
2016,Chihuahua,3639322,Robo a negocio,1868,51.3282419087951
2016,Chihuahua,3639322,Robo a vehículo,3931,108.01462470207363
2016,Chihuahua,3639322,Secuestros,9,0.24729881005308132
2016,Chihuahua,3639322,Violación,703,19.316784829701795
2016,Chihuahua,3639322,Violencia familiar,11960,328.6326409149836
2017,Chihuahua,3676138,Extorsión,16,0.43523937349468383
2017,Chihuahua,3676138,Feminicidio,11,0.2992270692775951
2017,Chihuahua,3676138,Homicidios,1566,42.59905368079218
2017,Chihuahua,3676138,Lesiones,3824,104.02221026522943
2017,Chihuahua,3676138,Narcomenudeo,8019,218.13653350336685
2017,Chihuahua,3676138,Robo a casa,3682,100.15946082546411
2017,Chihuahua,3676138,Robo a negocio,2659,72.33134338264777
2017,Chihuahua,3676138,Robo a vehículo,4542,123.55357715080336
2017,Chihuahua,3676138,Secuestros,15,0.40803691265126607
2017,Chihuahua,3676138,Violación,773,21.02750223196191
2017,Chihuahua,3676138,Violencia familiar,11583,315.08610394930764
2018,Chihuahua,3714986,Extorsión,8,0.2153440147553719
2018,Chihuahua,3714986,Feminicidio,44,1.1843920811545454
2018,Chihuahua,3714986,Homicidios,1807,48.64082933286963
2018,Chihuahua,3714986,Lesiones,3950,106.32610728546487
2018,Chihuahua,3714986,Narcomenudeo,7532,202.74638989218263
2018,Chihuahua,3714986,Robo a casa,3132,84.3071817767281
2018,Chihuahua,3714986,Robo a negocio,2454,66.05677652621033
2018,Chihuahua,3714986,Robo a vehículo,5058,136.1512533290839
2018,Chihuahua,3714986,Secuestros,10,0.26918001844421485
2018,Chihuahua,3714986,Violación,803,21.615155481070452
2018,Chihuahua,3714986,Violencia familiar,11227,302.20840670732
2019,Chihuahua,3755738,Extorsión,18,0.47926665811086927
2019,Chihuahua,3755738,Feminicidio,30,0.7987777635181155
2019,Chihuahua,3755738,Homicidios,2179,58.017891556865784
2019,Chihuahua,3755738,Lesiones,4513,120.16280155857517
2019,Chihuahua,3755738,Narcomenudeo,7602,202.41028527549045
2019,Chihuahua,3755738,Robo a casa,3110,82.80662815137798
2019,Chihuahua,3755738,Robo a negocio,2268,60.38759892196953
2019,Chihuahua,3755738,Robo a vehículo,4787,127.45830513204062
2019,Chihuahua,3755738,Secuestros,16,0.4260148072096616
2019,Chihuahua,3755738,Violación,859,22.871669962068708
2019,Chihuahua,3755738,Violencia familiar,10968,292.033150342223
2020,Chihuahua,3794752,Extorsión,16,0.4216349316108141
2020,Chihuahua,3794752,Feminicidio,30,0.7905654967702764
2020,Chihuahua,3794752,Homicidios,2296,60.50461268615182
2020,Chihuahua,3794752,Lesiones,4046,106.62093333108461
2020,Chihuahua,3794752,Narcomenudeo,7995,210.68570488927867
2020,Chihuahua,3794752,Robo a casa,2158,56.86801140100855
2020,Chihuahua,3794752,Robo a negocio,1817,47.881916921053076
2020,Chihuahua,3794752,Robo a vehículo,3831,100.9552139375643
2020,Chihuahua,3794752,Secuestros,20,0.5270436645135176
2020,Chihuahua,3794752,Violación,833,21.95136862698801
2020,Chihuahua,3794752,Violencia familiar,11293,297.5952051675577
2021,Chihuahua,3830490,Extorsión,20,0.5221264120256155
2021,Chihuahua,3830490,Feminicidio,44,1.148678106456354
2021,Chihuahua,3830490,Homicidios,2060,53.7790204386384
2021,Chihuahua,3830490,Lesiones,4725,123.35236484105167
2021,Chihuahua,3830490,Narcomenudeo,5101,133.16834138713324
2021,Chihuahua,3830490,Robo a casa,2576,67.24988186889928
2021,Chihuahua,3830490,Robo a negocio,1838,47.98341726515407
2021,Chihuahua,3830490,Robo a vehículo,4086,106.67042597683326
2021,Chihuahua,3830490,Secuestros,33,0.8615085798422656
2021,Chihuahua,3830490,Violación,1047,27.33331766954097
2021,Chihuahua,3830490,Violencia familiar,12968,338.5467655574091
2022,Chihuahua,3873287,Extorsión,6,0.1549071886488143
2022,Chihuahua,3873287,Feminicidio,43,1.1101681853165024
2022,Chihuahua,3873287,Homicidios,1654,42.70274833752314
2022,Chihuahua,3873287,Lesiones,4168,107.60886038137633
2022,Chihuahua,3873287,Narcomenudeo,3525,91.0079733311784
2022,Chihuahua,3873287,Robo a casa,2562,66.14536955304371
2022,Chihuahua,3873287,Robo a negocio,1880,48.53758577662848
2022,Chihuahua,3873287,Robo a vehículo,4065,104.94962030957169
2022,Chihuahua,3873287,Secuestros,21,0.5421751602708501
2022,Chihuahua,3873287,Violación,1205,31.110527053636872
2022,Chihuahua,3873287,Violencia familiar,13513,348.8768067019046
2023,Chihuahua,3923261,Extorsión,5,0.12744500047282095
2023,Chihuahua,3923261,Feminicidio,38,0.9685820035934393
2023,Chihuahua,3923261,Homicidios,1472,37.51980813919849
2023,Chihuahua,3923261,Lesiones,3870,98.64243036596342
2023,Chihuahua,3923261,Narcomenudeo,2592,66.06748824511038
2023,Chihuahua,3923261,Robo a casa,2324,59.23643621976718
2023,Chihuahua,3923261,Robo a negocio,1595,40.654955150829885
2023,Chihuahua,3923261,Robo a vehículo,3143,80.11192729721525
2023,Chihuahua,3923261,Secuestros,40,1.0195600037825676
2023,Chihuahua,3923261,Violación,1007,25.66742309522614
2023,Chihuahua,3923261,Violencia familiar,12258,312.44416315916783
2015,Ciudad de México,9132501,Extorsión,639,6.996988010184724
2015,Ciudad de México,9132501,Feminicidio,56,0.6131945674027302
2015,Ciudad de México,9132501,Homicidios,798,8.738022585488904
2015,Ciudad de México,9132501,Lesiones,6146,67.29810377244962
2015,Ciudad de México,9132501,Narcomenudeo,1522,16.665752349767057
2015,Ciudad de México,9132501,Robo a casa,5561,60.892410523688966
2015,Ciudad de México,9132501,Robo a negocio,14421,157.90855100919234
2015,Ciudad de México,9132501,Robo a vehículo,12609,138.0673267925183
2015,Ciudad de México,9132501,Secuestros,55,0.6022446644133956
2015,Ciudad de México,9132501,Violación,644,7.051737525131396
2015,Ciudad de México,9132501,Violencia familiar,16103,176.3262878372529
2016,Ciudad de México,9171855,Extorsión,608,6.628975272722911
2016,Ciudad de México,9171855,Feminicidio,46,0.5015343133967992
2016,Ciudad de México,9171855,Homicidios,906,9.878045389945655
2016,Ciudad de México,9171855,Lesiones,5148,56.128231421015705
2016,Ciudad de México,9171855,Narcomenudeo,1405,15.318602398315281
2016,Ciudad de México,9171855,Robo a casa,6285,68.5248512978018
2016,Ciudad de México,9171855,Robo a negocio,15427,168.19934462548744
2016,Ciudad de México,9171855,Robo a vehículo,11644,126.95359880852892
2016,Ciudad de México,9171855,Secuestros,46,0.5015343133967992
2016,Ciudad de México,9171855,Violación,503,5.484168687795435
2016,Ciudad de México,9171855,Violencia familiar,18426,200.89720127498745
2017,Ciudad de México,9221709,Extorsión,490,5.313548714235073
2017,Ciudad de México,9221709,Feminicidio,37,0.4012271478095871
2017,Ciudad de México,9221709,Homicidios,1048,11.36448786228236
2017,Ciudad de México,9221709,Lesiones,6628,71.87387934275523
2017,Ciudad de México,9221709,Narcomenudeo,2625,28.465439540545034
2017,Ciudad de México,9221709,Robo a casa,6629,71.88472331972305
2017,Ciudad de México,9221709,Robo a negocio,17416,188.85870287166944
2017,Ciudad de México,9221709,Robo a vehículo,11107,120.44405218165093
2017,Ciudad de México,9221709,Secuestros,40,0.4337590787130672
2017,Ciudad de México,9221709,Violación,257,2.7869020807314566
2017,Ciudad de México,9221709,Violencia familiar,18360,199.09541712929783
2018,Ciudad de México,9271703,Extorsión,536,5.78103073405177
2018,Ciudad de México,9271703,Feminicidio,47,0.5069187397396142
2018,Ciudad de México,9271703,Homicidios,1364,14.711428957549654
2018,Ciudad de México,9271703,Lesiones,6907,74.4954837315216
2018,Ciudad de México,9271703,Narcomenudeo,5974,64.43260747243521
2018,Ciudad de México,9271703,Robo a casa,7557,81.50606204706945
2018,Ciudad de México,9271703,Robo a negocio,20162,217.45735384319363
2018,Ciudad de México,9271703,Robo a vehículo,14045,151.48241914133789
2018,Ciudad de México,9271703,Secuestros,280,3.0199414282359993
2018,Ciudad de México,9271703,Violación,1252,13.503452386255255
2018,Ciudad de México,9271703,Violencia familiar,19929,214.94433115469727
2019,Ciudad de México,9320728,Extorsión,856,9.183831992522473
2019,Ciudad de México,9320728,Feminicidio,72,0.7724718498383388
2019,Ciudad de México,9320728,Homicidios,1396,14.977370866310013
2019,Ciudad de México,9320728,Lesiones,6408,68.74999463561215
2019,Ciudad de México,9320728,Narcomenudeo,6097,65.41334539533821
2019,Ciudad de México,9320728,Robo a casa,6837,73.35263940756559
2019,Ciudad de México,9320728,Robo a negocio,22324,239.50918855265382
2019,Ciudad de México,9320728,Robo a vehículo,12952,138.95910276536338
2019,Ciudad de México,9320728,Secuestros,180,1.931179624595847
2019,Ciudad de México,9320728,Violación,1159,12.434651027258814
2019,Ciudad de México,9320728,Violencia familiar,25774,276.5234646907409
2020,Ciudad de México,9365304,Extorsión,344,3.673132233614627
2020,Ciudad de México,9365304,Feminicidio,78,0.8328613785521538
2020,Ciudad de México,9365304,Homicidios,1128,12.044456859061917
2020,Ciudad de México,9365304,Lesiones,4366,46.618881778957736
2020,Ciudad de México,9365304,Narcomenudeo,5404,57.70234473969025
2020,Ciudad de México,9365304,Robo a casa,4172,44.54740604255879
2020,Ciudad de México,9365304,Robo a negocio,15761,168.29138701744225
2020,Ciudad de México,9365304,Robo a vehículo,9981,106.57422332473136
2020,Ciudad de México,9365304,Secuestros,68,0.726084278737775
2020,Ciudad de México,9365304,Violación,1052,11.232950900472638
2020,Ciudad de México,9365304,Violencia familiar,27765,296.4666176346224
2021,Ciudad de México,9299892,Extorsión,532,5.720496539099594
2021,Ciudad de México,9299892,Feminicidio,68,0.7311912869525796
2021,Ciudad de México,9299892,Homicidios,921,9.903340812990086
2021,Ciudad de México,9299892,Lesiones,4688,50.40918754755432
2021,Ciudad de México,9299892,Narcomenudeo,4923,52.93609861275808
2021,Ciudad de México,9299892,Robo a casa,3681,39.581104812830084
2021,Ciudad de México,9299892,Robo a negocio,12747,137.06610786447843
2021,Ciudad de México,9299892,Robo a vehículo,7371,79.25898494305095
2021,Ciudad de México,9299892,Secuestros,48,0.5161350260841738
2021,Ciudad de México,9299892,Violación,1401,15.064691073831826
2021,Ciudad de México,9299892,Violencia familiar,34848,374.71402893711024
2022,Ciudad de México,9245415,Extorsión,357,3.8613734483525075
2022,Ciudad de México,9245415,Feminicidio,75,0.8112129093177537
2022,Ciudad de México,9245415,Homicidios,709,7.668666036083832
2022,Ciudad de México,9245415,Lesiones,5250,56.78490365224276
2022,Ciudad de México,9245415,Narcomenudeo,4394,47.52626031389613
2022,Ciudad de México,9245415,Robo a casa,3293,35.617654805111506
2022,Ciudad de México,9245415,Robo a negocio,11161,120.71929707860599
2022,Ciudad de México,9245415,Robo a vehículo,6251,67.61189194860371
2022,Ciudad de México,9245415,Secuestros,27,0.29203664735439133
2022,Ciudad de México,9245415,Violación,822,8.89089348612258
2022,Ciudad de México,9245415,Violencia familiar,37024,400.45795672774017
2023,Ciudad de México,9229871,Extorsión,437,4.734627385366491
2023,Ciudad de México,9229871,Feminicidio,46,0.498381830038578
2023,Ciudad de México,9229871,Homicidios,637,6.901504907273352
2023,Ciudad de México,9229871,Lesiones,4407,47.74714619521768
2023,Ciudad de México,9229871,Narcomenudeo,3807,41.246513629497095
2023,Ciudad de México,9229871,Robo a casa,2877,31.170533152630195
2023,Ciudad de México,9229871,Robo a negocio,10212,110.64076626856432
2023,Ciudad de México,9229871,Robo a vehículo,5019,54.37779141225268
2023,Ciudad de México,9229871,Secuestros,20,0.2166877521906861
2023,Ciudad de México,9229871,Violación,636,6.890670519663818
2023,Ciudad de México,9229871,Violencia familiar,32439,351.4566996656833
2015,Coahuila,2998407,Extorsión,36,1.200637538532961
2015,Coahuila,2998407,Feminicidio,16,0.5336166837924271
2015,Coahuila,2998407,Homicidios,278,9.271589880893421
2015,Coahuila,2998407,Lesiones,5155,171.9246253093726
2015,Coahuila,2998407,Narcomenudeo,2331,77.74128062000922
2015,Coahuila,2998407,Robo a casa,3841,128.10135515291952
2015,Coahuila,2998407,Robo a negocio,2612,87.11292362911372
2015,Coahuila,2998407,Robo a vehículo,1451,48.392363011425736
2015,Coahuila,2998407,Secuestros,25,0.8337760684256673
2015,Coahuila,2998407,Violación,63,2.101115692432682
2015,Coahuila,2998407,Violencia familiar,2154,71.8381460555555
2016,Coahuila,3036113,Extorsión,24,0.7904844121414454
2016,Coahuila,3036113,Feminicidio,14,0.46111590708250977
2016,Coahuila,3036113,Homicidios,212,6.9826123072494335
2016,Coahuila,3036113,Lesiones,4873,160.50127251521928
2016,Coahuila,3036113,Narcomenudeo,2488,81.94688405866316
2016,Coahuila,3036113,Robo a casa,2577,84.87826375368769
2016,Coahuila,3036113,Robo a negocio,1805,59.45101516313787
2016,Coahuila,3036113,Robo a vehículo,933,30.730081521998688
2016,Coahuila,3036113,Secuestros,21,0.6916738606237647
2016,Coahuila,3036113,Violación,153,5.039338127401714
2016,Coahuila,3036113,Violencia familiar,6885,226.77021573307712
2017,Coahuila,3071635,Extorsión,21,0.6836749809140734
2017,Coahuila,3071635,Feminicidio,9,0.2930035632488886
2017,Coahuila,3071635,Homicidios,222,7.2274212268059195
2017,Coahuila,3071635,Lesiones,4801,156.30112301754602
2017,Coahuila,3071635,Narcomenudeo,3256,106.00217799315348
2017,Coahuila,3071635,Robo a casa,2304,75.00891219171548
2017,Coahuila,3071635,Robo a negocio,1396,45.44810825504984
2017,Coahuila,3071635,Robo a vehículo,1047,34.08608119128738
2017,Coahuila,3071635,Secuestros,13,0.42322736913728354
2017,Coahuila,3071635,Violación,194,6.315854585587155
2017,Coahuila,3071635,Violencia familiar,8968,291.9617728017815
2018,Coahuila,3107760,Extorsión,32,1.029680541611965
2018,Coahuila,3107760,Feminicidio,13,0.4183077200298607
2018,Coahuila,3107760,Homicidios,228,7.33647385898525
2018,Coahuila,3107760,Lesiones,4967,159.8257265683322
2018,Coahuila,3107760,Narcomenudeo,6490,208.83208484567663
2018,Coahuila,3107760,Robo a casa,1791,57.62993281334466
2018,Coahuila,3107760,Robo a negocio,1262,40.608026359821864
